experiment,graph_id,graph_type,model,repetition,attack_id,attack_type,strategy,fraction_removed,nodes_removed,gcc_fraction,gcc_size,avg_path_length_gcc,diameter_gcc,global_efficiency,global_clustering,avg_local_clustering,mean_degree,max_degree,degree_std
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,1,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.005,5,2.0,4,0.002721849366144668,0,0.0,0.3466666666666667,2,0.5655282682786266
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,1,targeted_betweenness,targeted,betweenness,0.9,900,0.003,3,1.3333333333333333,2,0.0018181818181818182,0,0.0,0.16,2,0.41761226035642196
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,1,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.002,2,1.0,1,0.0008163265306122449,0,0.0,0.04,1,0.19595917942265428
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,1,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.0,0,0.999,999,3.263935277963334,5,0.32353833833812995,0.009662820565091532,0.010235188994012523,9.908,21,3.138078392902255
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.05,50,0.949,949,3.30917510326215,6,0.31945822934669327,0.009827833572453372,0.010262893272425617,9.385263157894737,20,3.0568290560835005
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.1,100,0.9,900,3.360234828822148,6,0.3156471799960126,0.010590527831907143,0.011230777803017225,8.86888888888889,19,2.9830128112528724
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.15000000000000002,150,0.85,850,3.413610475992517,6,0.3111318506214267,0.010570115096808832,0.011562161022368634,8.35764705882353,18,2.9372406607157573
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.2,200,0.8,800,3.4671964956195245,6,0.3068783375060455,0.01040794353391554,0.011318769057739646,7.88,18,2.9117177060972104
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.25,250,0.75,750,3.538392523364486,6,0.3013031300996901,0.011533969242748686,0.012313090613090613,7.352,16,2.8451296396942385
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.30000000000000004,300,0.7,700,3.623257715103209,6,0.29491750119183113,0.012204748315016091,0.012599606742463885,6.82,15,2.7132795127457316
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.35000000000000003,350,0.65,650,3.727377029749911,7,0.28778291764658626,0.011732229123533472,0.011027015719323413,6.3015384615384615,14,2.5919693913014843
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.4,400,0.6,600,3.851597106288258,7,0.279622121524705,0.011894142134998514,0.0108494560994561,5.776666666666666,14,2.456987767346205
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.45,450,0.55,550,3.9676966385163106,8,0.27258576396242334,0.01224177505738332,0.01141401023219205,5.330909090909091,13,2.3299530020443626
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.5,500,0.5,500,4.0933947895791585,8,0.2655723542320437,0.010947089069497429,0.011565079365079365,4.924,12,2.189571647605988
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.55,550,0.443,443,4.272095849973954,10,0.24851189592372558,0.013031550068587106,0.010477633477633478,4.386666666666667,12,2.1409862732446983
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.6000000000000001,600,0.392,392,4.507333368129861,10,0.2356287643712517,0.010676156583629894,0.008736111111111111,3.89,10,2.0525350179716786
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.65,650,0.335,335,4.879202788452945,10,0.21051708477107095,0.010769230769230769,0.00791609977324263,3.297142857142857,9,1.8891397459139536
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.7000000000000001,700,0.269,269,5.1412361981912005,11,0.17784589323721497,0.0024793388429752068,0.0014444444444444446,2.7666666666666666,9,1.7829438827088444
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.75,750,0.216,216,5.913695090439276,15,0.1488256594810749,0,0.0,2.336,8,1.5359374987283827
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.8,800,0.164,164,6.85380816998354,15,0.1213978492194599,0,0.0,1.98,7,1.3854963009694394
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.8500000000000001,850,0.095,95,8.818141097424412,21,0.06845909060891155,0,0.0,1.52,6,1.2259418148237433
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.9,900,0.012,12,3.1515151515151514,7,0.015281385281385283,0,0.0,0.88,4,0.8749857141690944
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,0.9500000000000001,950,0.01,10,2.8666666666666667,6,0.022653061224489804,0,0.0,0.6,4,0.848528137423857
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.0,0,0.999,999,3.263935277963334,5,0.32353833833812995,0.009662820565091532,0.010235188994012523,9.908,21,3.138078392902255
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.05,50,0.949,949,3.410167486983856,6,0.3100652949561199,0.009061162849232317,0.009275356222724645,8.75157894736842,15,2.7275152817515735
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.1,100,0.899,899,3.5494598056241653,6,0.2982805174487641,0.008549251940455211,0.009211097544430877,7.8,14,2.494883653488564
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.15000000000000002,150,0.849,849,3.7003911371869234,6,0.28672306519877194,0.008245877061469266,0.008995168230462348,6.974117647058823,13,2.327692770366827
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.2,200,0.799,799,3.897845364349547,7,0.27305747511818584,0.008247422680412371,0.00918668831168831,6.16,12,2.1422884959780744
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.25,250,0.749,749,4.126364564517396,8,0.2588972259305487,0.007706212539244601,0.009070707070707071,5.445333333333333,11,1.9552522997187742
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.30000000000000004,300,0.699,699,4.422441391918869,9,0.24288789459432852,0.008064516129032258,0.008816326530612244,4.7542857142857144,10,1.8461299841472019
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.35000000000000003,350,0.64,640,4.694385758998435,9,0.22381584517117772,0.007787873168922678,0.008035409035409035,4.193846153846154,10,1.7886717825140896
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.4,400,0.586,586,5.133654210787316,10,0.2033475368995402,0.007285483000539665,0.007134920634920635,3.64,9,1.656421846430834
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.45,450,0.529,529,5.648393194706994,12,0.18087003763612636,0.009580838323353293,0.010874458874458875,3.149090909090909,8,1.5301660904826018
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.5,500,0.468,468,6.397747030509343,13,0.15393667132244676,0.012589928057553957,0.012666666666666666,2.72,7,1.4119490075778232
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.55,550,0.395,395,7.431253614341708,17,0.12035605319081287,0.011494252873563218,0.006592592592592593,2.2622222222222224,7,1.3358790512266343
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.6000000000000001,600,0.317,317,10.048796070758296,23,0.0779999999096652,0.015202702702702704,0.007166666666666667,1.865,6,1.1605063550019878
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.65,650,0.163,163,10.341134590623343,24,0.03086102950184944,0.00949367088607595,0.0047619047619047615,1.457142857142857,6,1.0675166681296802
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.7000000000000001,700,0.088,88,10.702978056426332,28,0.015658237840953836,0,0.0,1.1666666666666667,5,0.989388138643722
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.75,750,0.025,25,5.453333333333333,13,0.0072466817430672775,0,0.0,0.904,4,0.9070744181157354
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.8,800,0.009,9,3.1666666666666665,7,0.005641660684374255,0,0.0,0.72,4,0.8494704232638121
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.8500000000000001,850,0.006,6,2.3333333333333335,5,0.0039179716629381064,0,0.0,0.44,3,0.6681317235396027
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.9,900,0.002,2,1.0,1,0.0018181818181818182,0,0.0,0.18,1,0.38418745424597095
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,0.9500000000000001,950,0.002,2,1.0,1,0.0008163265306122449,0,0.0,0.04,1,0.19595917942265426
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.0,0,0.999,999,3.263935277963334,5,0.32353833833812995,0.009662820565091532,0.010235188994012523,9.908,21,3.138078392902255
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.05,50,0.949,949,3.410416472147008,6,0.3100762020975253,0.009456858314503306,0.009615247325773641,8.762105263157896,16,2.730381849037099
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.1,100,0.899,899,3.5478742775318284,6,0.29849038025929603,0.008708272859216255,0.00934751051417718,7.826666666666667,14,2.5066489361075055
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.849,849,3.6904626975131674,6,0.28749541559948977,0.008715777033681309,0.009016023192493781,7.0188235294117645,13,2.35339525030375
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.2,200,0.799,799,3.896405594712689,7,0.27322469306919595,0.009614728946471189,0.010294733044733044,6.1875,12,2.1365494962672873
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.25,250,0.749,749,4.115969242412343,7,0.2596687562249374,0.008401792382374906,0.009872919672919672,5.482666666666667,12,1.9970894377123478
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.699,699,4.391418768523187,8,0.24451641314527153,0.007841087297438577,0.009266233766233766,4.817142857142857,11,1.8641713155924138
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.648,648,4.743488465281356,9,0.2272344736237027,0.00835034329189089,0.00916971916971917,4.212307692307692,9,1.7465136870839568
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.4,400,0.589,589,5.110962891098715,10,0.20611127010567526,0.00951625693893735,0.009148148148148148,3.69,9,1.638261273423748
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.45,450,0.531,531,5.757580925985147,12,0.17930595955492457,0.00984009840098401,0.010303030303030303,3.130909090909091,9,1.4823657660856884
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.5,500,0.474,474,6.494812713535116,16,0.15619049301842589,0.0108499095840868,0.0092,2.72,8,1.3991425945914162
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.55,550,0.406,406,7.718336070060208,18,0.12283954207010286,0.014326647564469915,0.009333333333333334,2.2933333333333334,6,1.2989568464305845
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.6000000000000001,600,0.326,326,10.51905615856536,27,0.07958755623349043,0.014975041597337771,0.0075,1.86,6,1.1854956769216833
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.65,650,0.194,194,12.405907804070296,28,0.036643862251565455,0.008771929824561403,0.004285714285714286,1.497142857142857,6,1.0999962894186024
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.7000000000000001,700,0.03,30,5.873563218390805,13,0.009527255291469366,0.017341040462427744,0.005555555555555555,1.16,5,0.983734381493975
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.75,750,0.018,18,4.509803921568627,11,0.0062081352828340704,0,0.0,0.864,4,0.8930307945418232
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.8,800,0.007,7,2.6666666666666665,6,0.0040963149078726965,0,0.0,0.59,3,0.7495998932764065
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.8500000000000001,850,0.005,5,2.0,4,0.003407904548844147,0,0.0,0.4,3,0.6429100507328637
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.9,900,0.003,3,1.3333333333333333,2,0.0024242424242424242,0,0.0,0.22,2,0.46
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,0.9500000000000001,950,0.001,1,0.0,0,0.0,0,0.0,0.0,0,0.0
synthetic_comparison,ER_n1000_p0.01,synthetic,erdos_renyi,2,targeted_betweenness,targeted,betweenness,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.0,0,1.0,1000,4.490462462462462,7,0.24166265789768884,0.4896612406511219,0.49869043179043177,10.0,13,0.9591663046625439
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.05,50,0.95,950,4.5809328378903,8,0.23760766510710313,0.48999309868875085,0.49966144966144965,9.517894736842106,13,1.1365672182283135
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.1,100,0.9,900,4.678383388950686,8,0.23333010811613836,0.4889569999098531,0.4986935286935287,9.017777777777777,13,1.2848326979526927
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.15000000000000002,150,0.85,850,4.829956350031178,9,0.22711596550697938,0.48783997697510434,0.5001778482954954,8.48470588235294,13,1.3772526687194364
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.2,200,0.8,800,4.986861702127659,9,0.2209627957564069,0.49063054485653695,0.5041292388167389,7.97,12,1.4888250400903391
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.25,250,0.75,750,5.146990654205608,10,0.2155304031473396,0.48883439423979963,0.501458682058682,7.490666666666667,12,1.5779457813527336
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.30000000000000004,300,0.7,700,5.336550173717556,10,0.2090100386358965,0.4951678535096643,0.5047139764996909,7.014285714285714,12,1.6586815516535771
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.35000000000000003,350,0.65,650,5.488277823871044,10,0.20431002895360734,0.4867469879518072,0.49448740148740145,6.48,12,1.6725107795444272
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.4,400,0.6,600,5.798914858096828,13,0.19534815444189133,0.487211093990755,0.4936639009139009,5.963333333333333,11,1.6887832569305303
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.45,450,0.55,550,6.0670044709388975,15,0.18848342219084127,0.47741065407956845,0.4825438803620622,5.4363636363636365,11,1.6869944911656174
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.5,500,0.498,498,6.34715118017341,14,0.1808509614631777,0.47627264883520276,0.47824603174603175,5.036,10,1.6895869317676437
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.55,550,0.448,448,7.014751118568233,21,0.16842376879638904,0.4842413327330031,0.4754938271604938,4.64,10,1.688970758249598
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.6000000000000001,600,0.397,397,7.6548227870646,21,0.15636838599718378,0.4888329663416169,0.4667559523809524,4.175,8,1.6246153390879947
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.65,650,0.32,320,8.66007053291536,23,0.12430192583797213,0.4847101780009128,0.4488843537414966,3.6857142857142855,8,1.6190196076008216
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.7000000000000001,700,0.235,235,9.205164575377342,24,0.09030074758286924,0.4851258581235698,0.42214285714285715,3.1,7,1.493318452306808
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.75,750,0.177,177,12.609527478171547,35,0.06562952922333895,0.4609271523178808,0.37560000000000004,2.624,6,1.3336506289129848
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.8,800,0.09,90,9.59151061173533,24,0.041194262196850115,0.4794520547945205,0.2985,2.16,6,1.3690872872099864
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.8500000000000001,850,0.052,52,8.164404223227752,22,0.033326914406589095,0.43457943925233644,0.242,1.7466666666666666,5,1.244650776545596
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.9,900,0.009,9,2.5277777777777777,5,0.015414141414141417,0.4528301886792453,0.14333333333333334,1.1,4,0.9746794344808966
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,0.9500000000000001,950,0.004,4,1.1666666666666667,2,0.02040816326530612,0.7142857142857143,0.18,0.92,3,0.9558242516278818
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,random_failures,random,,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.0,0,1.0,1000,4.490462462462462,7,0.24166265789768884,0.4896612406511219,0.49869043179043177,10.0,13,0.9591663046625439
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.05,50,0.95,950,4.872586101713715,9,0.22468072886897872,0.5087187466466359,0.5131567555251766,9.301052631578948,12,1.1257273425929992
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.1,100,0.9,900,5.169002595476456,9,0.21363828710361663,0.5173661819798082,0.5198968253968254,8.746666666666666,11,1.4960095068028294
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.15000000000000002,150,0.85,850,5.615985588581722,12,0.20000378951591616,0.5256932029972233,0.5309904931669638,8.197647058823529,11,1.6903864139224802
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.2,200,0.8,800,6.16720901126408,13,0.18413227312907401,0.5374384702764105,0.5390566378066378,7.5875,11,1.6844416730774623
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.25,250,0.75,750,7.318262572318647,14,0.15919283092387676,0.5514827776754466,0.5521477633477634,6.933333333333334,11,1.5146690140826882
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.30000000000000004,300,0.692,692,8.044645023129753,20,0.1455207866365389,0.557541100786276,0.5487857142857142,6.597142857142857,10,1.7453588602406118
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.35000000000000003,350,0.627,627,8.315646799251978,20,0.13665609767419354,0.5627428756476683,0.5422100122100122,6.356923076923077,10,1.9881161729536239
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.4,400,0.563,563,8.747937776148367,23,0.12630116972418332,0.5685900925421884,0.5376230158730159,6.18,10,2.1743044864967738
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.45,450,0.504,504,8.906410741897819,23,0.12063644649647248,0.567490191920263,0.5197359307359307,5.865454545454545,10,2.3992588387263702
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.5,500,0.446,446,10.13078047060009,28,0.10607477686178052,0.5699047619047619,0.4919349206349206,5.504,10,2.5903636810301367
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.55,550,0.372,372,9.810799060951222,25,0.09617394890428453,0.566721044045677,0.4705432098765432,5.013333333333334,10,2.669132193554052
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.6000000000000001,600,0.28,280,11.052713773681516,32,0.07064269872945218,0.5608288770053476,0.44926587301587306,4.445,10,2.6696394887699726
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.65,650,0.207,207,12.009474227287651,37,0.05379704409572185,0.544904137235116,0.4086848072562358,3.782857142857143,10,2.5419324161281835
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.7000000000000001,700,0.09,90,9.90661672908864,26,0.02589201468112453,0.46956521739130436,0.3489047619047619,2.6333333333333333,8,1.6121069719124999
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.75,750,0.033,33,5.5397727272727275,14,0.017823052315823432,0.4226190476190476,0.3068,2.168,6,1.2246534203602257
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.8,800,0.025,25,5.7,16,0.018245582795205946,0.39090909090909093,0.25683333333333336,1.97,5,1.1786008654332476
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.8500000000000001,850,0.025,25,5.7,16,0.02130597230261656,0.4492753623188406,0.26155555555555554,1.76,5,1.192644121270046
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.9,900,0.025,25,5.7,16,0.029291765753886898,0.38181818181818183,0.159,1.42,5,1.2663332894621384
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,0.9500000000000001,950,0.005,5,1.6,3,0.010476190476190477,0.375,0.03333333333333333,0.4,3,0.7483314773547883
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_degree,targeted,degree,1.0,1000,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.0,0,1.0,1000,4.490462462462462,7,0.24166265789768884,0.4896612406511219,0.49869043179043177,10.0,13,0.9591663046625439
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.05,50,0.95,950,4.935792801286673,9,0.22240524035836678,0.5179850431851696,0.523920751762857,9.383157894736842,13,1.1353323308111338
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.1,100,0.9,900,5.3276826103077495,9,0.2083709638187214,0.534316026664163,0.5394961149961149,8.844444444444445,13,1.27550522548789
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.15000000000000002,150,0.85,850,5.753753204461997,10,0.19503326701697535,0.5517241379310345,0.5578524743230626,8.352941176470589,11,1.3547813572497804
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.2,200,0.8,800,6.417021276595745,12,0.17813252981685954,0.5684167757663311,0.5743492063492064,7.825,11,1.4042346669983619
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.25,250,0.75,750,7.225121495327103,15,0.16164630401954977,0.5837482900136799,0.588216354016354,7.349333333333333,11,1.4387377183566927
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.30000000000000004,300,0.7,700,8.101855712241978,18,0.14752667441988437,0.5978958512538873,0.5988887858173572,6.917142857142857,11,1.5000925141538466
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.35000000000000003,350,0.65,650,9.759857769349296,26,0.12925968136639224,0.608513779527559,0.6121709401709402,6.455384615384616,10,1.5156649486896472
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.4,400,0.6,600,10.877367835281024,28,0.1194450005532481,0.6137132315260838,0.6120542328042328,6.013333333333334,10,1.541586484401342
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.45,450,0.543,543,14.528416002392069,44,0.0977038509035296,0.6188465091724957,0.6143780663780664,5.530909090909091,9,1.5788226600019197
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.5,500,0.43,430,16.940163712256737,47,0.07280981486694925,0.6261766835626358,0.614020634920635,4.98,9,1.5085091978506462
synthetic_comparison,WS_n1000_k10_p0.1,synthetic,watts_strogatz,0,targeted_betweenness,targeted,betweenness,0.55,550,0.293,293,23.379727897517416,55,0.044209005922197016,0.6292934249263984,0.6055661375661375,4.515555555555555,8,1.4969532844422597
